q_id,q_author,q_oid,q_creationDate,q_ClosedDate,q_aaId,q_answerCount,Tags,q_viewCount,aa_creationDate,aa_id,aa_score,aa_author,aa_oid
"73701856","","7625197","2022-09-13 11:05:29","","73701906","1","<python><logging><levels><log-level>","57","2022-09-13 11:08:28","73701906","1","","51685"
"73698314","","10099578","2022-09-13 06:21:38","","73698338","1","<javascript><class><inheritance><logging><prototype>","37","2022-09-13 06:23:48","73698338","3","","5089567"
"73696784","","9846574","2022-09-13 01:52:05","","73739310","1","<bash><logging><nohup>","90","2022-09-16 02:42:18","73739310","1","","8864226"
"73690260","","7663051","2022-09-12 13:40:24","","73691734","1","<logging><splunk>","98","2022-09-12 15:34:44","73691734","2","","2227420"
"73687617","","127427","2022-09-12 10:08:54","","73717360","1","<python><google-cloud-functions><google-cloud-logging>","1408","2022-09-14 13:04:30","73717360","0","","127427"
"73676857","","501266","2022-09-11 04:40:59","","73681090","1","<ruby><logging><module><semantic-logger>","72","2022-09-11 17:00:53","73681090","1","","1301972"
"73672316","","3014199","2022-09-10 13:47:33","","73672435","2","<python><amazon-s3><logging><aws-lambda><boto3>","3049","2022-09-10 14:05:25","73672435","4","","1726083"
"73666483","","9306620","2022-09-09 18:58:20","","73667034","1","<python><logging><module>","40","2022-09-09 20:07:34","73667034","0","","234593"
"73663398","","14136453","2022-09-09 14:06:43","","73663834","1","<spring-boot><logging><configuration><pom.xml><log4j2>","1320","2022-09-09 14:38:48","73663834","1","","1045142"
"73662236","","19957791","2022-09-09 12:35:40","","73662592","1","<kotlin><logging><whitespace>","161","2022-09-09 13:02:04","73662592","0","","506796"
"73660155","","18528284","2022-09-09 09:39:58","","73692749","1","<java><logging><wildfly-17>","212","2022-09-12 16:59:13","73692749","1","","152794"
"73656950","","112829","2022-09-09 03:08:31","","73657305","1","<c#><wpf><logging><nlog>","118","2022-09-09 04:22:05","73657305","1","","193178"
"73639504","","10758039","2022-09-07 17:27:13","","73639722","1","<json><bash><logging><sed><jq>","135","2022-09-07 17:50:21","73639722","5","","997358"
"73636983","","185123","2022-09-07 14:11:36","","74526779","1","<azure><logging><dapr><azure-container-apps>","241","2022-11-22 02:09:21","74526779","2","","10899738"
"73632246","","1018730","2022-09-07 08:24:06","","74099186","1","<java><kotlin><logging><logback><slf4j>","107","2022-10-17 14:57:00","74099186","0","","1018730"
"73629962","","14081648","2022-09-07 03:56:33","","73711090","1","<python><flask><logging>","754","2022-09-14 03:09:03","73711090","0","","14081648"
"73627539","","7826852","2022-09-06 20:38:17","","73708873","1","<python-3.x><python-logging>","384","2022-09-13 20:28:41","73708873","1","","1124853"
"73623988","","16750357","2022-09-06 14:49:15","","73702457","2","<spring><logging><spring-integration><aop><aspectj>","185","2022-09-13 11:47:00","73702457","0","","16750357"
"73620066","","1671558","2022-09-06 09:55:55","","73620927","1","<c#><string-interpolation><ilogger><structured-logging>","533","2022-09-06 11:02:10","73620927","1","","6196568"
"73619626","","4537090","2022-09-06 09:22:24","","73620913","1","<java><logging><cdi><quarkus>","329","2022-09-06 11:01:07","73620913","1","","4537090"
"73614571","","19487241","2022-09-05 20:51:59","","73621964","1","<c++><linux><windows><logging><wxwidgets>","346","2022-09-06 12:20:54","73621964","1","","7267315"
"73610646","","19525744","2022-09-05 14:03:49","","73612176","1","<c#><logging><middleware><serilog><serilog-aspnetcore>","432","2022-09-05 16:15:03","73612176","2","","11635"
"73610096","","19369393","2022-09-05 13:23:45","","73610649","1","<python><logging>","93","2022-09-05 14:03:54","73610649","0","","118903"
"73605984","","10594808","2022-09-05 07:37:55","","73626213","1","<node.js><logging>","118","2022-09-06 18:12:11","73626213","0","","2308683"
"73605891","","16834262","2022-09-05 07:29:46","","73740075","2","<google-cloud-platform><google-cloud-logging><google-cloud-ops-agent>","236","2022-09-16 05:05:25","73740075","0","","16834262"
"73598701","","15181380","2022-09-04 10:44:19","","73598716","1","<python><python-3.x><logging>","27","2022-09-04 10:47:40","73598716","2","","9769953"
"73569678","","835098","2022-09-01 12:53:45","","73570318","2","<go><logging><evaluation><defer-keyword><zerolog>","2778","2022-09-01 13:37:54","73570318","4","","9047589"
"73566792","","2282880","2022-09-01 09:05:47","","73566977","2","<mysql><logging><statistics>","29","2022-09-01 09:18:47","73566977","1","","10138734"
"73564340","","5165721","2022-09-01 04:34:41","","73564979","1","<python><logging><keyerror>","942","2022-09-01 06:18:10","73564979","0","","5165721"
"73544458","","16180016","2022-08-30 14:51:46","","73544646","1","<java><spring-boot><logging><logback><slf4j>","1756","2022-08-30 15:04:43","73544646","1","","7278190"
"73541604","","4254681","2022-08-30 11:19:40","","73623716","2","<google-cloud-platform><google-cloud-build><google-cloud-logging>","1122","2022-09-06 14:28:25","73623716","3","","11098068"
"73541117","","10501758","2022-08-30 10:43:11","","74039725","1","<c#><.net-core><logging><dotnet-httpclient>","572","2022-10-12 09:41:18","74039725","1","","10501758"
"73540435","","6594488","2022-08-30 09:50:06","","73540567","1","<python><python-3.x><logging>","404","2022-08-30 09:59:15","73540567","1","","51685"
"73538515","","15499503","2022-08-30 07:14:15","","73667453","2","<python><mysql><django><logging>","1048","2022-09-09 21:01:27","73667453","0","","15499503"
"73536840","","14984705","2022-08-30 03:33:40","","73582131","1","<azure><logging><analytics><interactive><retention>","389","2022-09-02 11:50:54","73582131","0","","19648279"
"73534404","","4133401","2022-08-29 20:35:50","","73566848","1","<c#><logging><azure-application-insights><.net-6.0>","1196","2022-09-01 09:09:50","73566848","2","","19648279"
"73525701","","2569793","2022-08-29 07:56:36","","73526298","1","<spring-boot><spring-mvc><logging><slf4j>","1007","2022-08-29 08:51:52","73526298","1","","1045142"
"73524406","","8154730","2022-08-29 05:23:55","","73524434","3","<c++><c++11><logging>","651","2022-08-29 05:29:23","73524434","3","","514235"
"73522397","","11930078","2022-08-28 21:26:59","","73522446","1","<r><logging>","45","2022-08-28 21:36:46","73522446","2","","3358272"
"73513862","","8156425","2022-08-27 19:30:36","","73514179","3","<javascript><google-apps-script><google-sheets><logging>","251","2022-08-27 20:23:22","73514179","2","","8404453"
"73510882","","402428","2022-08-27 12:09:38","","73531773","1","<jenkins><logging><junit><log4j><log4j2>","243","2022-08-29 16:22:52","73531773","1","","402428"
"73499251","","16852531","2022-08-26 09:59:22","","73512622","1","<python><python-3.x><logging>","44","2022-08-27 16:23:29","73512622","1","","118903"
"73493215","","2664921","2022-08-25 20:10:48","","73493216","1","<go><logging><trace><google-cloud-run>","1168","2022-08-25 20:10:48","73493216","2","","2664921"
"73493087","","3687628","2022-08-25 19:56:43","","73493544","2","<c#><.net><vb.net><nlog><microsoft.extensions.logging>","781","2022-08-25 20:46:49","73493544","0","","12342238"
"73492977","","1778409","2022-08-25 19:45:26","","73493212","1","<logging><monitoring><splunk><logfile><consolidation>","110","2022-08-25 20:10:36","73493212","2","","2227420"
"73492097","","15170120","2022-08-25 18:19:18","","73492258","1","<c#><asp.net-core><logging><serilog>","892","2022-08-25 18:34:23","73492258","4","","21698"
"73485863","","18577841","2022-08-25 10:22:28","","73486063","1","<logging><prometheus><jhipster><grafana><metrics>","310","2022-08-25 10:38:09","73486063","1","","93960"
"73453772","","15228464","2022-08-23 05:57:14","","73455337","1","<spring-boot><logging><slf4j>","206","2022-08-23 08:21:29","73455337","1","","1915448"
"73445590","","18577841","2022-08-22 13:02:27","","73451014","1","<logging><jhipster><jdl>","106","2022-08-22 21:07:11","73451014","0","","93960"
"73428656","","19809611","2022-08-20 17:12:04","","73428819","2","<string><shell><logging><grep>","127","2022-08-20 17:36:27","73428819","0","","874188"
"73425440","","17461370","2022-08-20 09:09:27","","73426707","1","<python><linux><multithreading><logging><io>","126","2022-08-20 12:28:56","73426707","1","","17167312"
"73411157","","11634814","2022-08-19 02:03:42","","75362121","1","<javascript><node.js><logging><log4js-node>","100","2023-02-06 13:45:57","75362121","1","","1410465"
"73411129","","9884492","2022-08-19 01:58:41","","73441306","1","<c#><logging><modbus>","364","2022-08-22 07:05:25","73441306","0","","9884492"
"73408732","","13301285","2022-08-18 19:54:45","","73408852","1","<python><logging>","198","2022-08-18 20:06:55","73408852","2","","2407644"
"73405599","","11127623","2022-08-18 15:19:55","","73405950","1","<c><pointers><logging><gcc><callback>","85","2022-08-18 15:42:24","73405950","3","","1216776"
"73402675","","19710004","2022-08-18 11:56:26","","73444907","1","<logging><kubernetes-helm><grafana-loki>","927","2022-08-22 12:09:53","73444907","0","","19710004"
"73398025","","18795729","2022-08-18 05:51:50","","73398083","1","<r><excel><logging>","250","2022-08-18 05:58:12","73398083","3","","6656050"
"73394521","","554491","2022-08-17 20:23:45","","73490080","1","<logging><nuxt.js><nuxtjs3>","687","2022-08-25 15:20:36","73490080","1","","904001"
"73387175","","1900799","2022-08-17 10:49:49","","73391667","2","<c#><asp.net-core><logging><.net-6.0><nlog>","546","2022-08-17 16:06:29","73391667","1","","193178"
"73386717","","16834262","2022-08-17 10:17:27","","73387287","1","<google-cloud-platform><google-cloud-pubsub><google-cloud-logging><google-cloud-ops-agent>","495","2022-08-17 10:59:11","73387287","2","","1323862"
"73383644","","17818951","2022-08-17 06:14:17","","73393163","1","<python><flask><logging>","320","2022-08-17 18:13:44","73393163","0","","17818951"
"73380206","","10094130","2022-08-16 20:52:42","","73380738","1","<java><logging><log4j>","596","2022-08-16 21:49:22","73380738","1","","4222206"
"73379372","","1379440","2022-08-16 19:29:04","","73381466","1","<logging><splunk><circleci><cicd>","143","2022-08-16 23:47:53","73381466","1","","2227420"
"73375463","","6626531","2022-08-16 14:13:56","","73375624","1","<python><python-logging>","208","2022-08-16 14:24:27","73375624","1","","1079086"
"73367502","","19771692","2022-08-16 00:03:19","","73392656","2","<python><apache><flask><python-logging>","389","2022-08-17 17:28:47","73392656","0","","19771692"
"73365170","","12464817","2022-08-15 18:41:51","","73366283","1","<java><regex><logging><log4j><regex-group>","108","2022-08-15 20:46:04","73366283","0","","5424988"
"73362413","","1474572","2022-08-15 14:28:57","","73376543","1","<python><flask><python-logging>","2488","2022-08-16 15:31:39","73376543","1","","12502959"
"73345475","","9057116","2022-08-13 15:20:49","","73360577","1","<asp.net><azure><logging><web-applications><azure-application-insights>","2793","2022-08-15 11:46:14","73360577","0","","15997690"
"73339022","","5737486","2022-08-12 19:38:06","","73365275","1","<python><logging><uvicorn><py-shiny>","261","2022-08-15 18:52:06","73365275","1","","5737486"
"73338764","","840821","2022-08-12 19:09:53","","73793804","2","<logging><rust>","256","2022-09-21 00:16:40","73793804","1","","2189130"
"73333460","","10501373","2022-08-12 11:29:14","","73333523","1","<javascript><reactjs><logging><redux><signing>","370","2022-08-12 11:33:53","73333523","1","","10603055"
"73332951","","8838167","2022-08-12 10:46:23","","73335345","1","<python><python-3.x><logging>","367","2022-08-12 14:00:34","73335345","1","","459745"
"73328621","","209288","2022-08-12 02:20:06","","73331940","1","<react-native><debugging><intellij-idea><logging><phpstorm>","321","2022-08-12 09:22:05","73331940","1","","2274212"
"73324366","","19744958","2022-08-11 16:54:53","","73326529","1","<logging><cmd><copy><batch-processing>","82","2022-08-11 20:24:54","73326529","0","","638028"
"73323164","","19676792","2022-08-11 15:19:22","","73357436","3","<logging><erp>","89","2022-08-15 06:12:04","73357436","0","","4510447"
"73320476","","14288724","2022-08-11 12:13:55","","73320536","1","<elasticsearch><logging><log4j>","495","2022-08-11 12:18:26","73320536","1","","12911132"
"73319813","","2952525","2022-08-11 11:20:46","","73319999","1","<c#><regex><logging>","93","2022-08-11 11:36:06","73319999","0","","7081176"
"73319156","","16250412","2022-08-11 10:29:15","","73358384","1","<android><http><logging><datadog>","1297","2022-08-15 08:15:21","73358384","2","","16250412"
"73309210","","1107474","2022-08-10 15:49:05","","73309321","2","<c++><logging>","191","2022-08-10 15:56:35","73309321","3","","4342498"
"73308258","","9090849","2022-08-10 14:39:14","","73316107","1","<c#><.net><asp.net-core><logging><serilog>","1805","2022-08-11 06:20:49","73316107","2","","7062291"
"73307714","","5346843","2022-08-10 14:04:38","","73571706","2","<python><python-logging>","70","2022-09-01 15:11:14","73571706","0","","5346843"
"73297433","","9188633","2022-08-09 19:58:49","","73298354","1","<c#><.net-core><logging><dependency-injection>","457","2022-08-09 21:37:59","73298354","1","","4352946"
"73293801","","470749","2022-08-09 14:45:59","","74194306","2","<logging><rust><nearprotocol><near>","965","2022-10-25 12:44:19","74194306","3","","4413341"
"73290115","","10285726","2022-08-09 10:14:59","","73293238","2","<python><python-logging>","172","2022-08-09 14:06:05","73293238","1","","10285726"
"73286536","","1364747","2022-08-09 04:25:25","","73286700","1","<java><swing><logging><slf4j>","280","2022-08-09 04:56:57","73286700","1","","605153"
"73282411","","4117975","2022-08-08 18:18:11","","73283272","1","<python><logging><fastapi><starlette>","3362","2022-08-08 19:47:29","73283272","8","","17865804"
"73277676","","11823822","2022-08-08 12:11:30","","73289228","2","<google-cloud-platform><terraform><google-cloud-pubsub><google-cloud-logging>","627","2022-08-09 09:08:38","73289228","1","","11823822"
"73277390","","18929659","2022-08-08 11:47:05","","73294266","1","<logging><apple-watch><watchos><oslog>","279","2022-08-09 15:20:20","73294266","1","","18929659"
"73252868","","16744872","2022-08-05 16:35:30","","74048955","2","<java><logging><wildfly><slf4j><jboss-cli>","488","2022-10-12 23:25:38","74048955","0","","16744872"
"73247280","","9464549","2022-08-05 09:07:20","","73251085","1","<python><logging><python-logging>","146","2022-08-05 14:09:57","73251085","0","","118903"
